Ano;Mês;Data;Distrito;Concelho;Freguesia;Nível de Tensão;Energia Ativa (kWh);CodDistrito;CodDistritoConcelho;CodDistritoConcelhoFreguesia
2024;01;2024-01;VISEU;São João da Pesqueira;NAGOZELO DO DOURO;Baixa Tensão;51588.937;18;1815;181504
2024;01;2024-01;VISEU;Sernancelhe;CHOSENDO;Baixa Tensão;33306.862;18;1818;181803
2024;02;2024-02;BRAGA;Guimarães;MESAO FRIO;Baixa Tensão;270884.897;03;0308;030830
2024;02;2024-02;BRAGANCA;Torre de Moncorvo;TORRE DE MONCORVO;Muito Alta, Alta e Média Tensões;19994.387;04;0409;040916
2024;02;2024-02;COIMBRA;Miranda do Corvo;MIRANDA DO CORVO;Muito Alta, Alta e Média Tensões;130628.257;06;0609;060902
2024;02;2024-02;VISEU;Penalva do Castelo;SEZURES;Baixa Tensão;37355.574;18;1811;181111
2024;01;2024-01;AVEIRO;Arouca;UF CANELAS E ESPIUNCA;Baixa Tensão;153844.715;01;0104;010423
2024;01;2024-01;BRAGA;Vila Nova de Famalicão;OLIVEIRA (SAO MATEUS);Muito Alta, Alta e Média Tensões;409202.998;03;0312;031242
2024;01;2024-01;CASTELO BRANCO;Sertã;PEDROGAO PEQUENO;Baixa Tensão;153172.272;05;0509;050911
2024;01;2024-01;COIMBRA;Cantanhede;UF SEPINS E BOLHO;Baixa Tensão;301670.954;06;0602;060223
2024;01;2024-01;LISBOA;Lourinhã;RIBAMAR;Baixa Tensão;431610.263;11;1108;110810
2024;01;2024-01;PORTALEGRE;Ponte de Sor;UF PONTE SOR TRAMAGA VALE ACOR;Baixa Tensão;2528113.894;12;1213;121308
2024;01;2024-01;VISEU;Lamego;PENAJOIA;Baixa Tensão;110936.761;18;1805;180516
2024;02;2024-02;BRAGA;Amares;BICO;Baixa Tensão;52802.923;03;0301;030104
2024;02;2024-02;BRAGA;Póvoa de Lanhoso;SOBRADELO DA GOMA;Baixa Tensão;44874.399;03;0309;030925
2024;02;2024-02;BRAGA;Vila Nova de Famalicão;VILARINHO DAS CAMBAS;Baixa Tensão;275135.397;03;0312;031249
2024;02;2024-02;CASTELO BRANCO;Castelo Branco;MALPICA DO TEJO;Muito Alta, Alta e Média Tensões;2362.771;05;0502;050214
2024;02;2024-02;COIMBRA;Soure;TAPEUS;Baixa Tensão;21071.418;06;0615;061510
2024;02;2024-02;LEIRIA;Bombarral;ROLICA;Muito Alta, Alta e Média Tensões;85268.533;10;1005;100503
2024;02;2024-02;LEIRIA;Leiria;AMOR;Baixa Tensão;357265.936;10;1009;100901
2024;02;2024-02;PORTO;Amarante;VILA MEA;Muito Alta, Alta e Média Tensões;64182.258;13;1301;130147
2024;02;2024-02;PORTO;Vila Nova de Gaia;UF SANDIM OLIVAL LEVER CRESTUM;Baixa Tensão;925842.44;13;1317;131729
2024;02;2024-02;VISEU;Armamar;SAO COSMADO;Baixa Tensão;61878.317;18;1801;180114
2024;02;2024-02;VISEU;Tondela;UF SAO MIGUEL OUTEIRO SABUGOSA;Baixa Tensão;72336.969;18;1821;182131
2024;01;2024-01;CASTELO BRANCO;Castelo Branco;UF POVOA RIO MOINHOS CAFEDE;Baixa Tensão;204300.613;05;0502;050231
2024;01;2024-01;COIMBRA;Condeixa-a-Nova;UF SEBAL E BELIDE;Baixa Tensão;456558.74;06;0604;060412
2024;01;2024-01;PORTO;Vila do Conde;MODIVAS;Baixa Tensão;823350.223;13;1316;131617
2024;01;2024-01;SANTAREM;Tomar;PAIALVO;Muito Alta, Alta e Média Tensões;346325.064;14;1418;141809
2024;01;2024-01;VILA REAL;Montalegre;CERVOS;Baixa Tensão;33680.618;17;1706;170603
2024;01;2024-01;VISEU;Cinfães;FERREIROS DE TENDAIS;Baixa Tensão;78177.037;18;1804;180405
2024;01;2024-01;VISEU;Penedono;PENELA DA BEIRA;Baixa Tensão;70490.304;18;1812;181207
2024;02;2024-02;BRAGANCA;Vinhais;VINHAIS;Muito Alta, Alta e Média Tensões;6502.02;04;0412;041235
2024;02;2024-02;COIMBRA;Penacova;UF FRIUMES E PARADELA;Baixa Tensão;50717.182;06;0613;061312
2024;02;2024-02;PORTO;Paredes;AGUIAR DE SOUSA;Muito Alta, Alta e Média Tensões;20709.74;13;1310;131001
2024;02;2024-02;PORTO;Penafiel;CANELAS;Muito Alta, Alta e Média Tensões;21788.645;13;1311;131105
2024;02;2024-02;PORTO;Penafiel;EJA;Baixa Tensão;50383.005;13;1311;131110
2024;02;2024-02;PORTO;Penafiel;EJA;Muito Alta, Alta e Média Tensões;201977.678;13;1311;131110
2024;02;2024-02;VIANA DO CASTELO;Ponte de Lima;FEITOSA;Baixa Tensão;153514.745;16;1607;160719
2024;01;2024-01;BRAGA;Cabeceiras de Basto;UF ARCO DE BAULHE E VILA NUNE;Baixa Tensão;430931.036;03;0304;030419
2024;01;2024-01;BRAGANCA;Vila Flor;BENLHEVAI;Baixa Tensão;39427.838;04;0410;041002
2024;01;2024-01;COIMBRA;Figueira da Foz;SAO PEDRO;Muito Alta, Alta e Média Tensões;2093967.805;06;0605;060514
2024;01;2024-01;EVORA;Alandroal;UF ALANDROAL MATOS JUROMENHA;Baixa Tensão;653208.89;07;0701;070107
2024;01;2024-01;EVORA;Redondo;MONTOITO;Baixa Tensão;256573.189;07;0710;071001
2024;01;2024-01;LEIRIA;Leiria;UF MONTE REDONDO E CARREIRA;Baixa Tensão;1188770.004;10;1009;100936
2024;01;2024-01;LISBOA;Lourinhã;MOITA DOS FERREIROS;Baixa Tensão;383039.808;11;1108;110803
2024;01;2024-01;PORTO;Penafiel;BUSTELO;Baixa Tensão;399202.391;13;1311;131103
2024;01;2024-01;SANTAREM;Sardoal;SARDOAL;Baixa Tensão;557205.581;14;1417;141703
2024;01;2024-01;VILA REAL;Montalegre;UF MONTALEGRE E PADROSO;Muito Alta, Alta e Média Tensões;90456.936;17;1706;170638
2024;01;2024-01;VILA REAL;Vila Real;PARADA DE CUNHOS;Muito Alta, Alta e Média Tensões;65540.177;17;1714;171420
2024;01;2024-01;VISEU;Oliveira de Frades;UF ARCA E VARZIELAS;Baixa Tensão;104081.739;18;1810;181013
2024;02;2024-02;BEJA;Ourique;UF GARVAO E SANTA LUZIA;Muito Alta, Alta e Média Tensões;73581.302;02;0212;021207
2024;02;2024-02;GUARDA;Seia;TRAVANCINHA;Baixa Tensão;24320.022;09;0912;091224
2024;02;2024-02;LISBOA;Cascais;SAO DOMINGOS DE RANA;Muito Alta, Alta e Média Tensões;817243.416;11;1105;110506
2024;02;2024-02;PORTALEGRE;Crato;ALDEIA DA MATA;Baixa Tensão;27716.283;12;1206;120601
2024;02;2024-02;PORTO;Santo Tirso;VILA NOVA DO CAMPO;Muito Alta, Alta e Média Tensões;716879.828;13;1314;131434
2024;02;2024-02;VIANA DO CASTELO;Arcos de Valdevez;UF VILELA S COSME S DAMIAO SA;Baixa Tensão;31483.467;16;1601;160164
2024;01;2024-01;AVEIRO;Vagos;CALVAO;Baixa Tensão;468509.683;01;0118;011801
2024;01;2024-01;BRAGA;Cabeceiras de Basto;CAVEZ;Baixa Tensão;201569.646;03;0304;030407
2024;01;2024-01;BRAGA;Vieira do Minho;UF ANISSO E SOUTELO;Baixa Tensão;54516.687;03;0311;031122
2024;01;2024-01;BRAGA;Vila Nova de Famalicão;PEDOME;Baixa Tensão;302032.465;03;0312;031230
2024;01;2024-01;BRAGANCA;Mirandela;MURIAS;Baixa Tensão;40206.331;04;0407;040722
2024;01;2024-01;FARO;Silves;UF ALCANTARILHA E PERA;Baixa Tensão;1936753.657;08;0813;081309
2024;01;2024-01;GUARDA;Trancoso;GUILHEIRO;Baixa Tensão;23222.64;09;0913;091310
2024;01;2024-01;LISBOA;Odivelas;UF P SANTO ADRIAO OLIVAL BASTO;Baixa Tensão;2800823.143;11;1116;111609
2024;01;2024-01;VISEU;Cinfães;CINFAES;Baixa Tensão;786839.074;18;1804;180403
2024;01;2024-01;VISEU;Nelas;SENHORIM;Baixa Tensão;166296.74;18;1809;180905
2024;02;2024-02;BRAGANCA;Vila Flor;UF VALTORNO E MOURAO;Baixa Tensão;23319.428;04;0410;041022
2024;02;2024-02;CASTELO BRANCO;Covilhã;BOIDOBRA;Baixa Tensão;256367.695;05;0503;050305
2024;02;2024-02;CASTELO BRANCO;Sertã;SERTA;Muito Alta, Alta e Média Tensões;83063.359;05;0509;050912
2024;02;2024-02;GUARDA;Aguiar da Beira;DORNELAS;Baixa Tensão;30154.834;09;0901;090105
2024;02;2024-02;GUARDA;Aguiar da Beira;EIRADO;Baixa Tensão;10054.244;09;0901;090106
2024;02;2024-02;LEIRIA;Alcobaça;UF PATAIAS E MARTINGANCA;Muito Alta, Alta e Média Tensões;698434.857;10;1001;100123
2024;02;2024-02;SANTAREM;Ourém;SEICA;Baixa Tensão;168133.011;14;1421;142113
2024;02;2024-02;VISEU;Lamego;SANDE;Baixa Tensão;27287.854;18;1805;180520
2024;01;2024-01;COIMBRA;Figueira da Foz;ALQUEIDAO;Muito Alta, Alta e Média Tensões;249948.29;06;0605;060502
2024;01;2024-01;GUARDA;Trancoso;GRANJA;Baixa Tensão;28576.78;09;0913;091309
2024;01;2024-01;LEIRIA;Porto de Mós;ALQUEIDAO DA SERRA;Baixa Tensão;243989.774;10;1016;101602
2024;01;2024-01;LISBOA;Lisboa;MARVILA;Muito Alta, Alta e Média Tensões;4407410.385;11;1106;110621
2024;01;2024-01;SANTAREM;Abrantes;CARVALHAL;Baixa Tensão;105756.027;14;1401;140119
2024;02;2024-02;AVEIRO;Oliveira de Azeméis;UF P BEMPOSTA TRAVANCA PALMAZ;Muito Alta, Alta e Média Tensões;271258.408;01;0113;011322
2024;02;2024-02;AVEIRO;Santa Maria da Feira;UF LOBAO GIAO LOUREDO GUISANDE;Muito Alta, Alta e Média Tensões;50775.891;01;0109;010934
2024;02;2024-02;BRAGA;Póvoa de Lanhoso;VILELA;Muito Alta, Alta e Média Tensões;25247.903;03;0309;030929
2024;02;2024-02;FARO;Vila Real de Santo António;VILA NOVA DE CACELA;Muito Alta, Alta e Média Tensões;79173.517;08;0816;081601
2024;02;2024-02;LEIRIA;Leiria;UF SANTA EUFEMIA E BOA VISTA;Baixa Tensão;392445.799;10;1009;100939
2024;02;2024-02;LISBOA;Lisboa;ALCANTARA;Baixa Tensão;1053439.31;11;1106;110602
2024;02;2024-02;VISEU;Santa Comba Dão;PINHEIRO DE AZERE;Baixa Tensão;33532.136;18;1814;181403
2024;01;2024-01;BRAGA;Braga;BRAGA;Baixa Tensão;14660.498;03;0303;
2024;01;2024-01;CASTELO BRANCO;Proença-a-Nova;UF PROENCA-A-NOVA E PERAL;Muito Alta, Alta e Média Tensões;273017.463;05;0508;050807
2024;01;2024-01;GUARDA;Guarda;PORTO DA CARNE;Baixa Tensão;64829.592;09;0907;090732
2024;01;2024-01;AVEIRO;Aveiro;SAO BERNARDO;Muito Alta, Alta e Média Tensões;45387.451;01;0105;010510
2024;01;2024-01;BRAGA;Barcelos;ARCOZELO;Baixa Tensão;2459777.32;03;0302;030209
2024;01;2024-01;VIANA DO CASTELO;Arcos de Valdevez;VALE;Baixa Tensão;94502.905;16;1601;160149
2024;01;2024-01;VIANA DO CASTELO;Valença;VERDOEJO;Baixa Tensão;109330.786;16;1608;160816
2024;01;2024-01;VILA REAL;Murça;MURCA;Muito Alta, Alta e Média Tensões;84153.138;17;1707;170705
2024;02;2024-02;BRAGA;Póvoa de Lanhoso;UF AGUAS SANTAS E MOURE;Baixa Tensão;46480.317;03;0309;030930
2024;02;2024-02;BRAGA;Vila Verde;UF ORIZ;Baixa Tensão;26244.803;03;0313;031365
2024;02;2024-02;COIMBRA;Coimbra;UF TAVEIRO AMEAL E ARZILA;Baixa Tensão;403534.99;06;0603;060340
2024;02;2024-02;COIMBRA;Montemor-o-Velho;UF ABRUNHEIRA VERRIDE VN BARCA;Muito Alta, Alta e Média Tensões;5108.485;06;0610;061015
2024;02;2024-02;LISBOA;Alenquer;VILA VERDE DOS FRANCOS;Muito Alta, Alta e Média Tensões;117672.58;11;1101;110114
2024;02;2024-02;PORTALEGRE;Portalegre;URRA;Muito Alta, Alta e Média Tensões;379000.771;12;1214;121410
2024;02;2024-02;PORTO;Porto;CAMPANHA;Baixa Tensão;2484124.235;13;1312;131203
2024;02;2024-02;SANTAREM;Tomar;UF TOMAR E S MARIA DOS OLIVAIS;Muito Alta, Alta e Média Tensões;335477.571;14;1418;141821
2024;02;2024-02;VIANA DO CASTELO;Ponte de Lima;BOALHOSA;Baixa Tensão;4025.215;16;1607;160709
2024;01;2024-01;AVEIRO;Aveiro;REQUEIXO N S FATIMA E NARIZ;Baixa Tensão;814871.66;01;0105;010516
2024;01;2024-01;BRAGA;Braga;UF REAL DUME E SEMELHE;Baixa Tensão;2945592.579;03;0303;030379
2024;01;2024-01;BRAGANCA;Macedo de Cavaleiros;MACEDO DE CAVALEIROS;Baixa Tensão;1736497.412;04;0405;040520
2024;01;2024-01;CASTELO BRANCO;Castelo Branco;UF CEBOLAIS DE CIMA E RETAXO;Muito Alta, Alta e Média Tensões;149978.073;05;0502;050226
2024;01;2024-01;LEIRIA;Leiria;AMOR;Muito Alta, Alta e Média Tensões;325291.387;10;1009;100901
2024;01;2024-01;SANTAREM;Torres Novas;PEDROGAO;Muito Alta, Alta e Média Tensões;20635.388;14;1419;141909
2024;01;2024-01;VIANA DO CASTELO;Arcos de Valdevez;UF ARCO VALDEVEZ FONCHE PARADA;Muito Alta, Alta e Média Tensões;136996.726;16;1601;160154
2024;01;2024-01;VISEU;Oliveira de Frades;UF O FRADES S LAFOES E SEJAES;Baixa Tensão;1018184.361;18;1810;181015
2024;02;2024-02;BEJA;Almodôvar;SANTA CRUZ;Baixa Tensão;29046.271;02;0202;020205
2024;02;2024-02;FARO;Portimão;MEXILHOEIRA GRANDE;Baixa Tensão;449635.482;08;0811;081102
2024;02;2024-02;GUARDA;Vila Nova de Foz Côa;VILA NOVA DE FOZ COA;Muito Alta, Alta e Média Tensões;152458.677;09;0914;091419
2024;02;2024-02;LEIRIA;Pombal;ABIUL;Muito Alta, Alta e Média Tensões;15557.774;10;1015;101501
2024;02;2024-02;LISBOA;Mafra;UF ENXARA BISPO GRADIL ROSARIO;Muito Alta, Alta e Média Tensões;168469.32;11;1109;110919
2024;02;2024-02;LISBOA;Torres Vedras;UF MAXIAL E MONTE REDONDO;Baixa Tensão;185422.886;11;1113;111325
2024;01;2024-01;BRAGA;Vila Nova de Famalicão;UF VALE E TELHADO E PORTELA;Muito Alta, Alta e Média Tensões;2362918.231;03;0312;031259
2024;01;2024-01;GUARDA;Seia;TEIXEIRA;Muito Alta, Alta e Média Tensões;11203.097;09;0912;091221
2024;01;2024-01;LISBOA;Amadora;ENCOSTA DO SOL;Muito Alta, Alta e Média Tensões;1429805.037;11;1115;111514
2024;01;2024-01;LISBOA;Sintra;UF QUELUZ E BELAS;Muito Alta, Alta e Média Tensões;1109770.328;11;1111;111126
2024;01;2024-01;PORTO;Porto;UF CEDOFEITA ILDEFONSO SE MIRA;Muito Alta, Alta e Média Tensões;8490861.245;13;1312;131217
2024;01;2024-01;SANTAREM;Cartaxo;UF EREIRA E LAPA;Baixa Tensão;385674.861;14;1406;140610
2024;02;2024-02;AVEIRO;Aveiro;SAO JACINTO;Muito Alta, Alta e Média Tensões;66902.816;01;0105;010511
2024;02;2024-02;BEJA;Mértola;ALCARIA RUIVA;Baixa Tensão;55628.284;02;0209;020901
2024;02;2024-02;BRAGA;Braga;UF CRESPOS E POUSADA;Baixa Tensão;85466.42;03;0303;030368
2024;02;2024-02;CASTELO BRANCO;Covilhã;TORTOSENDO;Muito Alta, Alta e Média Tensões;253855.745;05;0503;050324
2024;02;2024-02;EVORA;Redondo;REDONDO;Muito Alta, Alta e Média Tensões;158190.618;07;0710;071002
2024;02;2024-02;LISBOA;Alenquer;UF RIBAFRIA PEREIRO PALHACANA;Baixa Tensão;90551.335;11;1101;110121
2024;02;2024-02;LISBOA;Loures;LOURES;Baixa Tensão;2186938.583;11;1107;110707
2024;02;2024-02;SETUBAL;Sesimbra;QUINTA DO CONDE;Baixa Tensão;1622044.086;15;1511;151103
2024;01;2024-01;LISBOA;Loures;UF CAMARATE UNHOS E APELACAO;Baixa Tensão;4650396.187;11;1107;110731
2024;01;2024-01;SANTAREM;Vila Nova da Barquinha;PRAIA DO RIBATEJO;Muito Alta, Alta e Média Tensões;250889.978;14;1420;142002
2024;01;2024-01;VISEU;Penedono;BESELGA;Baixa Tensão;56063.314;18;1812;181202
2024;02;2024-02;BRAGA;Braga;UF S LUCRECIA ALGERIZ NAVARRA;Baixa Tensão;72947.0;03;0303;030380
2024;02;2024-02;VISEU;Castro daire;MONTEIRAS;Muito Alta, Alta e Média Tensões;39183.129;18;1803;180314
2024;01;2024-01;AVEIRO;Vagos;OUCA;Baixa Tensão;334148.537;01;0118;011805
2024;01;2024-01;BRAGA;Póvoa de Lanhoso;TAIDE;Muito Alta, Alta e Média Tensões;133236.096;03;0309;030926
2024;01;2024-01;COIMBRA;Cantanhede;UF CANTANHEDE E POCARICA;Baixa Tensão;2324042.74;06;0602;060220
2024;01;2024-01;EVORA;Mourão;LUZ;Baixa Tensão;79225.424;07;0708;070802
2024;01;2024-01;GUARDA;Guarda;JOAO ANTAO;Baixa Tensão;19273.421;09;0907;090722
2024;01;2024-01;PORTO;Maia;AGUAS SANTAS;Baixa Tensão;5012047.809;13;1306;130601
2024;01;2024-01;VILA REAL;Ribeira de Pena;CANEDO;Baixa Tensão;45243.442;17;1709;170902
2024;02;2024-02;AVEIRO;Oliveira de Azeméis;CARREGOSA;Muito Alta, Alta e Média Tensões;293314.126;01;0113;011301
2024;02;2024-02;BRAGANCA;Mogadouro;UF REMONDES E SOUTELO;Baixa Tensão;14878.848;04;0408;040831
2024;02;2024-02;GUARDA;Sabugal;RAPOULA DO COA;Baixa Tensão;9310.698;09;0911;091125
2024;02;2024-02;PORTALEGRE;Castelo de Vide;SAO JOAO BAPTISTA;Muito Alta, Alta e Média Tensões;296351.537;12;1205;120504
2024;02;2024-02;PORTALEGRE;Elvas;ASSUNCAO AJUDA SALVADOR ILDEFO;Baixa Tensão;800706.704;12;1207;120712
2024;02;2024-02;PORTO;Gondomar;UF MELRES E MEDAS;Baixa Tensão;266158.63;13;1304;130416
2024;02;2024-02;PORTO;Santo Tirso;UF AREIAS SEQUEIRO LAMA PALMEI;Baixa Tensão;343536.615;13;1314;131433
2024;02;2024-02;VISEU;Armamar;SANTA CRUZ;Baixa Tensão;26274.869;18;1801;180111
2024;02;2024-02;VISEU;Viseu;CAMPO;Baixa Tensão;336963.511;18;1823;182306
2024;01;2024-01;BEJA;Odemira;RELIQUIAS;Baixa Tensão;147754.098;02;0211;021102
2024;01;2024-01;COIMBRA;Pampilhosa da Serra;PESSEGUEIRO;Baixa Tensão;39011.453;06;0612;061207
2024;01;2024-01;EVORA;Évora;UF N S TOUREGA E N S GUADALUPE;Muito Alta, Alta e Média Tensões;301314.122;07;0705;070525
2024;01;2024-01;PORTO;Lousada;LODARES;Baixa Tensão;414713.231;13;1305;130510
2024;01;2024-01;VIANA DO CASTELO;Viana do Castelo;CHAFE;Baixa Tensão;890438.075;16;1609;160940
2024;01;2024-01;VIANA DO CASTELO;Viana do Castelo;UF VIANA DO CASTELO E MEADELA;Baixa Tensão;6874901.323;16;1609;160948
2024;01;2024-01;VILA REAL;Valpaços;ERVOES;Baixa Tensão;88779.383;17;1712;171209
2024;02;2024-02;BRAGA;Guimarães;POLVOREIRA;Muito Alta, Alta e Média Tensões;172518.443;03;0308;030837
2024;02;2024-02;CASTELO BRANCO;Castelo Branco;SARZEDAS;Baixa Tensão;91496.617;05;0502;050223
2024;02;2024-02;CASTELO BRANCO;Idanha-a-Nova;UF ZEBREIRA E SEGURA;Baixa Tensão;65202.895;05;0505;050521
2024;02;2024-02;GUARDA;Guarda;VILA CORTES DO MONDEGO;Baixa Tensão;14054.501;09;0907;090750
2024;02;2024-02;PORTO;Vila Nova de Gaia;UF PEDROSO E SEIXEZELO;Muito Alta, Alta e Média Tensões;1549702.022;13;1317;131728
2024;02;2024-02;SANTAREM;Chamusca;CARREGUEIRA;Baixa Tensão;126549.579;14;1407;140707
2024;02;2024-02;VILA REAL;Alijó;VILAR DE MACADA;Baixa Tensão;62950.334;17;1701;170118
2024;01;2024-01;AVEIRO;Albergaria-a-Velha;ALQUERUBIM;Baixa Tensão;385141.79;01;0102;010202
2024;01;2024-01;GUARDA;Almeida;FREIXO;Baixa Tensão;43523.024;09;0902;090210
2024;01;2024-01;GUARDA;Gouveia;UF RIO TORTO E LAGARINHOS;Baixa Tensão;159486.101;09;0906;090628
2024;01;2024-01;LEIRIA;Alcobaça;UF ALCOBACA E VESTIARIA;Baixa Tensão;1976588.121;10;1001;100121
2024;01;2024-01;LISBOA;Alenquer;UF ABRIGADA CABANAS TORRES;Baixa Tensão;753151.242;11;1101;110117
2024;01;2024-01;LISBOA;Loures;UF CAMARATE UNHOS E APELACAO;Muito Alta, Alta e Média Tensões;588486.63;11;1107;110731
2024;01;2024-01;PORTO;Baião;GOVE;Baixa Tensão;288234.118;13;1302;130206
2024;01;2024-01;SETUBAL;Alcácer do Sal;UF ALCACER SAL E SANTA SUSANA;Baixa Tensão;2130299.398;15;1501;150107
2024;01;2024-01;VISEU;Castro daire;SAO JOANINHO;Baixa Tensão;48395.627;18;1803;180322
2024;02;2024-02;BRAGA;Vila Nova de Famalicão;RIBA DE AVE;Baixa Tensão;209124.574;03;0312;031234
2024;02;2024-02;BRAGANCA;Vimioso;CARCAO;Baixa Tensão;27425.409;04;0411;041107
2024;02;2024-02;COIMBRA;Figueira da Foz;ALHADAS;Baixa Tensão;228460.849;06;0605;060519
2024;02;2024-02;EVORA;Vendas Novas;LANDEIRA;Muito Alta, Alta e Média Tensões;43733.483;07;0712;071202
2024;02;2024-02;FARO;Loulé;LOULE (SAO SEBASTIAO);Baixa Tensão;821494.219;08;0808;080809
2024;02;2024-02;LISBOA;Cadaval;PERAL;Baixa Tensão;86185.4;11;1104;110407
2024;02;2024-02;PORTALEGRE;Gavião;UF GAVIAO E ATALAIA;Baixa Tensão;136893.257;12;1209;120906
2024;02;2024-02;PORTO;Porto;UF CEDOFEITA ILDEFONSO SE MIRA;Baixa Tensão;7139876.509;13;1312;131217
2024;02;2024-02;SANTAREM;Ourém;NOSSA SENHORA DA PIEDADE;Muito Alta, Alta e Média Tensões;243818.687;14;1421;142115
2024;02;2024-02;VIANA DO CASTELO;Arcos de Valdevez;PACO;Muito Alta, Alta e Média Tensões;70664.659;16;1601;160124
2024;02;2024-02;VIANA DO CASTELO;Vila Nova de Cerveira;UF REBOREDA E NOGUEIRA;Baixa Tensão;60734.062;16;1610;161018
2024;01;2024-01;AVEIRO;Murtosa;TORREIRA;Muito Alta, Alta e Média Tensões;207380.514;01;0112;011204
2024;01;2024-01;BEJA;Ourique;SANTANA DA SERRA;Muito Alta, Alta e Média Tensões;113024.0;02;0212;021206
2024;01;2024-01;BRAGANCA;Torre de Moncorvo;LARINHO;Baixa Tensão;92140.052;04;0409;040910
2024;01;2024-01;CASTELO BRANCO;Covilhã;UF TEIXOSO E SARZEDO;Muito Alta, Alta e Média Tensões;81916.968;05;0503;050337
2024;01;2024-01;CASTELO BRANCO;Penamacor;MEIMAO;Baixa Tensão;39836.337;05;0507;050707
2024;01;2024-01;GUARDA;Sabugal;VILA BOA;Baixa Tensão;38769.867;09;0911;091138
2024;01;2024-01;LEIRIA;Alcobaça;ALJUBARROTA;Baixa Tensão;1255538.304;10;1001;100120
2024;01;2024-01;LISBOA;Lisboa;CARNIDE;Muito Alta, Alta e Média Tensões;4443541.449;11;1106;110611
2024;01;2024-01;LISBOA;Sintra;UF SINTRA;Muito Alta, Alta e Média Tensões;6332638.483;11;1111;111128
2024;01;2024-01;VIANA DO CASTELO;Viana do Castelo;CARRECO;Muito Alta, Alta e Média Tensões;161669.615;16;1609;160908
2024;01;2024-01;VISEU;Sátão;FERREIRA DE AVES;Muito Alta, Alta e Média Tensões;73217.742;18;1817;181704
2024;02;2024-02;BEJA;Beja;SAO MATIAS;Muito Alta, Alta e Média Tensões;9502.359;02;0205;020516
2024;02;2024-02;BRAGA;Braga;UF NOGUEIRA FRAIAO E LAMACAES;Muito Alta, Alta e Média Tensões;583763.803;03;0303;030377
2024;02;2024-02;CASTELO BRANCO;Covilhã;ERADA;Baixa Tensão;41833.476;05;0503;050310
2024;02;2024-02;EVORA;Borba;RIO DE MOINHOS;Baixa Tensão;135831.331;07;0703;070303
2024;02;2024-02;LEIRIA;Bombarral;UF BOMBARRAL E VALE COVO;Muito Alta, Alta e Média Tensões;233461.238;10;1005;100506
2024;02;2024-02;SANTAREM;Torres Novas;ZIBREIRA;Baixa Tensão;91090.001;14;1419;141916
2024;02;2024-02;VIANA DO CASTELO;Viana do Castelo;UF SUBPORTELA DEOCRISTE E SUSA;Baixa Tensão;150185.75;16;1609;160946
2024;02;2024-02;VISEU;Mortágua;SOBRAL;Muito Alta, Alta e Média Tensões;153267.55;18;1808;180808
2024;01;2024-01;COIMBRA;Penacova;UF FRIUMES E PARADELA;Baixa Tensão;126249.818;06;0613;061312
2024;01;2024-01;GUARDA;Pinhel;ALVERCA DA BEIRA/BOUCA COVA;Baixa Tensão;72024.641;09;0910;091029
2024;01;2024-01;LEIRIA;Alvaiázere;ALVAIAZERE;Muito Alta, Alta e Média Tensões;46612.677;10;1002;100208
2024;01;2024-01;LISBOA;Amadora;MINA DE AGUA;Muito Alta, Alta e Média Tensões;4406306.341;11;1115;111516
2024;01;2024-01;PORTO;Santo Tirso;MONTE CORDOVA;Muito Alta, Alta e Média Tensões;383596.163;13;1314;131413
2024;01;2024-01;SETUBAL;Alcácer do Sal;COMPORTA;Baixa Tensão;661264.375;15;1501;150106
2024;01;2024-01;SETUBAL;Moita;UF B BANHEIRA E VALE AMOREIRA;Muito Alta, Alta e Média Tensões;433780.052;15;1506;150607
2024;01;2024-01;VILA REAL;Vila Real;ANDRAES;Baixa Tensão;272321.417;17;1714;171403
2024;01;2024-01;VILA REAL;Vila Real;CAMPEA;Muito Alta, Alta e Média Tensões;114886.451;17;1714;171406
2024;02;2024-02;AVEIRO;Aveiro;CACIA;Baixa Tensão;470004.489;01;0105;010502
2024;02;2024-02;BRAGA;Póvoa de Lanhoso;GARFE;Baixa Tensão;51655.059;03;0309;030913
2024;02;2024-02;BRAGA;Terras de Bouro;UF CHORENSE E MONTE;Baixa Tensão;18196.407;03;0310;031019
2024;02;2024-02;BRAGANCA;Mirandela;FRADIZELA;Baixa Tensão;12766.177;04;0407;040714
2024;02;2024-02;COIMBRA;Coimbra;UF S M BISPO E RIBEIRA FRADES;Baixa Tensão;888948.458;06;0603;060338
2024;02;2024-02;GUARDA;Gouveia;VILA CORTES DA SERRA;Baixa Tensão;9878.069;09;0906;090619
2024;02;2024-02;GUARDA;Sabugal;REBOLOSA;Baixa Tensão;19636.275;09;0911;091126
2024;02;2024-02;LISBOA;Lourinhã;UF S BARTOLOMEU GALEGOS MOLEDO;Muito Alta, Alta e Média Tensões;73702.934;11;1108;110814
2024;02;2024-02;SANTAREM;Mação;AMENDOA;Baixa Tensão;29530.306;14;1413;141302
2024;02;2024-02;SANTAREM;Torres Novas;RIACHOS;Baixa Tensão;402237.154;14;1419;141910
2024;01;2024-01;BRAGA;Póvoa de Lanhoso;UF FONTE ARCADA E OLIVEIRA;Baixa Tensão;306945.528;03;0309;030934
2024;01;2024-01;BRAGA;Vila Nova de Famalicão;LANDIM;Muito Alta, Alta e Média Tensões;1185467.933;03;0312;031221
