Ano;Mes;data;Distrito;Concelho;Freguesia;Tipo de Serviço;Ordens Serviço Realizadas (#);CodDistritoConcelhoFreguesia
2024;1;2024-01;Aveiro;Estarreja;União das freguesias de Beduído e Veiros;Redução de Potência Contratada;43;010808
2024;1;2024-01;Aveiro;Estarreja;União das freguesias de Canelas e Fermelã;Serviço de Corte e Re-Ligação;1;010809
2024;1;2024-01;Aveiro;Mealhada;Barcouço;Redução de Potência Contratada;6;011102
2024;1;2024-01;Aveiro;Mealhada;Casal Comba;Reposição de Potência Contratada;7;011103
2024;1;2024-01;Aveiro;Mealhada;União das freguesias da Mealhada, Ventosa do Bairro e Antes;Servico Alteração Contractual;15;011109
2024;1;2024-01;Aveiro;Murtosa;Bunheiro;Servico Alteração Contractual;3;011201
2024;1;2024-01;Aveiro;Murtosa;Monte;Reposição de Potência Contratada;2;011202
2024;1;2024-01;Aveiro;Murtosa;Monte;Servico Alteração Contractual;7;011202
2024;1;2024-01;Aveiro;Murtosa;Murtosa;Serviço de Corte e Re-Ligação;9;011203
2024;1;2024-01;Aveiro;Murtosa;Murtosa;Reposição de Potência Contratada;15;011203
2024;1;2024-01;Aveiro;Murtosa;Torreira;Reposição de Potência Contratada;11;011204
2024;1;2024-01;Aveiro;Oliveira de Azeméis;Cesar;Reposição de Potência Contratada;3;011302
2024;1;2024-01;Aveiro;Oliveira de Azeméis;Fajões;Servico Alteração Contractual;2;011303
2024;1;2024-01;Aveiro;Oliveira de Azeméis;Macieira de Sarnes;Redução de Potência Contratada;6;011305
2024;1;2024-01;Aveiro;Oliveira de Azeméis;Macieira de Sarnes;Reposição de Potência Contratada;2;011305
2024;1;2024-01;Aveiro;Oliveira de Azeméis;São Roque;Reposição de Potência Contratada;7;011318
2024;1;2024-01;Aveiro;Oliveira de Azeméis;União das freguesias de Nogueira do Cravo e Pindelo;Servico Alteração Contractual;13;011320
2024;1;2024-01;Aveiro;Oliveira de Azeméis;União das freguesias de Nogueira do Cravo e Pindelo;Configuração de EMI;3;011320
2024;1;2024-01;Aveiro;Oliveira de Azeméis;Vila de Cucujães;Servico Alteração Contractual;21;011319
2024;1;2024-01;Aveiro;Oliveira de Azeméis;Vila de Cucujães;Configuração de EMI;2;011319
2024;1;2024-01;Aveiro;Oliveira do Bairro;Oiã;Configuração de EMI;2;011403
2024;1;2024-01;Aveiro;Oliveira do Bairro;Oiã;Redução de Potência Contratada;35;011403
2024;1;2024-01;Aveiro;Oliveira do Bairro;Oiã;Servico Alteração Contractual;22;011403
2024;1;2024-01;Aveiro;Oliveira do Bairro;Oliveira do Bairro;Configuração de EMI;1;011404
2024;1;2024-01;Aveiro;Oliveira do Bairro;Oliveira do Bairro;Servico Alteração Contractual;20;011404
2024;1;2024-01;Aveiro;Oliveira do Bairro;Oliveira do Bairro;Serviço de Corte e Re-Ligação;8;011404
2024;1;2024-01;Aveiro;Oliveira do Bairro;Palhaça;Servico Alteração Contractual;8;011405
2024;1;2024-01;Aveiro;Oliveira do Bairro;União das freguesias de Bustos, Troviscal e Mamarrosa;Configuração de EMI;5;011407
2024;1;2024-01;Aveiro;Oliveira do Bairro;União das freguesias de Bustos, Troviscal e Mamarrosa;Reposição de Potência Contratada;18;011407
2024;1;2024-01;Aveiro;Ovar;Cortegaça;Configuração de EMI;1;011502
2024;1;2024-01;Aveiro;Ovar;Esmoriz;Redução de Potência Contratada;81;011503
2024;1;2024-01;Aveiro;Ovar;Maceda;Serviço de Corte e Re-Ligação;1;011504
2024;1;2024-01;Aveiro;Ovar;Maceda;Reposição de Potência Contratada;9;011504
2024;1;2024-01;Aveiro;Ovar;União das freguesias de Ovar, São João, Arada e São Vicente de Pereira Jusã;Servico Alteração Contractual;87;011509
2024;1;2024-01;Aveiro;Ovar;Válega;Serviço de Corte e Re-Ligação;6;011507
2024;1;2024-01;Aveiro;Santa Maria da Feira;Argoncilhe;Redução de Potência Contratada;35;010901
2024;1;2024-01;Aveiro;Santa Maria da Feira;Argoncilhe;Reposição de Potência Contratada;26;010901
2024;1;2024-01;Aveiro;Santa Maria da Feira;Argoncilhe;Servico Alteração Contractual;16;010901
2024;1;2024-01;Aveiro;Santa Maria da Feira;Arrifana;Reposição de Potência Contratada;16;010902
2024;1;2024-01;Aveiro;Santa Maria da Feira;Arrifana;Redução de Potência Contratada;24;010902
2024;1;2024-01;Aveiro;Santa Maria da Feira;Arrifana;REMOTE_ICP_CONFIGURATION;5;010902
2024;1;2024-01;Aveiro;Santa Maria da Feira;Escapães;Servico Alteração Contractual;5;010904
2024;1;2024-01;Aveiro;Santa Maria da Feira;Escapães;Reposição de Potência Contratada;8;010904
2024;1;2024-01;Aveiro;Santa Maria da Feira;Escapães;Configuração de EMI;1;010904
2024;1;2024-01;Aveiro;Santa Maria da Feira;Escapães;Redução de Potência Contratada;15;010904
2024;1;2024-01;Aveiro;Santa Maria da Feira;Fiães;Serviço de Corte e Re-Ligação;4;010907
2024;1;2024-01;Aveiro;Santa Maria da Feira;Fiães;Servico Alteração Contractual;13;010907
2024;1;2024-01;Aveiro;Santa Maria da Feira;Fiães;Reposição de Potência Contratada;21;010907
2024;1;2024-01;Aveiro;Santa Maria da Feira;Lourosa;Servico Alteração Contractual;17;010913
2024;1;2024-01;Aveiro;Santa Maria da Feira;Lourosa;Reposição de Potência Contratada;16;010913
2024;1;2024-01;Aveiro;Santa Maria da Feira;Mozelos;Servico Alteração Contractual;12;010916
2024;1;2024-01;Aveiro;Santa Maria da Feira;Mozelos;Serviço de Corte e Re-Ligação;5;010916
2024;1;2024-01;Aveiro;Santa Maria da Feira;Nogueira da Regedoura;Reposição de Potência Contratada;7;010917
2024;1;2024-01;Aveiro;Santa Maria da Feira;Paços de Brandão;REMOTE_ICP_CONFIGURATION;1;010919
2024;1;2024-01;Aveiro;Santa Maria da Feira;Rio Meão;Serviço de Corte e Re-Ligação;1;010921
2024;1;2024-01;Aveiro;Santa Maria da Feira;Sanguedo;Reposição de Potência Contratada;4;010924
2024;1;2024-01;Aveiro;Santa Maria da Feira;São João de Ver;Reposição de Potência Contratada;26;010926
2024;1;2024-01;Aveiro;Santa Maria da Feira;São João de Ver;Serviço de Corte e Re-Ligação;2;010926
2024;1;2024-01;Aveiro;Santa Maria da Feira;São João de Ver;REMOTE_ICP_CONFIGURATION;1;010926
2024;1;2024-01;Aveiro;Santa Maria da Feira;São Paio de Oleiros;Servico Alteração Contractual;8;010918
2024;1;2024-01;Aveiro;Santa Maria da Feira;União das freguesias de Canedo, Vale e Vila Maior;Serviço de Corte e Re-Ligação;1;010933
2024;1;2024-01;Aveiro;Santa Maria da Feira;União das freguesias de Canedo, Vale e Vila Maior;Configuração de EMI;1;010933
2024;1;2024-01;Aveiro;Santa Maria da Feira;União das freguesias de Lobão, Gião, Louredo e Guisande;Servico Alteração Contractual;25;010934
2024;1;2024-01;Aveiro;Santa Maria da Feira;União das freguesias de Lobão, Gião, Louredo e Guisande;Serviço de Corte e Re-Ligação;12;010934
2024;1;2024-01;Aveiro;Santa Maria da Feira;União das freguesias de Lobão, Gião, Louredo e Guisande;Reposição de Potência Contratada;37;010934
2024;1;2024-01;Aveiro;Santa Maria da Feira;União das freguesias de Lobão, Gião, Louredo e Guisande;Configuração de EMI;1;010934
2024;1;2024-01;Aveiro;Santa Maria da Feira;União das freguesias de Santa Maria da Feira, Travanca, Sanfins e Espargo;REMOTE_ICP_CONFIGURATION;1;010935
2024;1;2024-01;Aveiro;Santa Maria da Feira;União das freguesias de São Miguel do Souto e Mosteirô;Reposição de Potência Contratada;16;010936
2024;1;2024-01;Aveiro;Santa Maria da Feira;União das freguesias de São Miguel do Souto e Mosteirô;Redução de Potência Contratada;24;010936
2024;1;2024-01;Aveiro;Sever do Vouga;Pessegueiro do Vouga;Servico Alteração Contractual;3;011704
2024;1;2024-01;Aveiro;Sever do Vouga;Pessegueiro do Vouga;REMOTE_ICP_CONFIGURATION;1;011704
2024;1;2024-01;Aveiro;Sever do Vouga;Rocas do Vouga;Serviço de Corte e Re-Ligação;3;011705
2024;1;2024-01;Aveiro;Sever do Vouga;Sever do Vouga;Serviço de Corte e Re-Ligação;6;011706
2024;1;2024-01;Aveiro;Sever do Vouga;Sever do Vouga;Redução de Potência Contratada;20;011706
2024;1;2024-01;Aveiro;Sever do Vouga;Talhadas;Reposição de Potência Contratada;4;011708
2024;1;2024-01;Aveiro;Sever do Vouga;Talhadas;Redução de Potência Contratada;4;011708
2024;1;2024-01;Aveiro;Sever do Vouga;União das freguesias de Cedrim e Paradela;Reposição de Potência Contratada;7;011710
2024;1;2024-01;Aveiro;Sever do Vouga;União das freguesias de Cedrim e Paradela;Serviço de Corte e Re-Ligação;2;011710
2024;1;2024-01;Aveiro;Sever do Vouga;União das freguesias de Cedrim e Paradela;Servico Alteração Contractual;4;011710
2024;1;2024-01;Aveiro;São João da Madeira;São João da Madeira;Configuração de EMI;1;011601
2024;1;2024-01;Aveiro;Vagos;Calvão;Redução de Potência Contratada;6;011801
2024;1;2024-01;Aveiro;Vagos;Calvão;Servico Alteração Contractual;10;011801
2024;1;2024-01;Aveiro;Vagos;Gafanha da Boa Hora;Redução de Potência Contratada;26;011804
2024;1;2024-01;Aveiro;Vagos;Ouca;Reposição de Potência Contratada;5;011805
2024;1;2024-01;Aveiro;Vagos;Ouca;Redução de Potência Contratada;7;011805
2024;1;2024-01;Aveiro;Vagos;Santo André de Vagos;Serviço de Corte e Re-Ligação;1;011810
2024;1;2024-01;Aveiro;Vagos;Santo André de Vagos;Servico Alteração Contractual;6;011810
2024;1;2024-01;Aveiro;Vagos;Sosa;Reposição de Potência Contratada;15;011807
2024;1;2024-01;Aveiro;Vagos;Sosa;Serviço de Corte e Re-Ligação;3;011807
2024;1;2024-01;Aveiro;Vagos;União das freguesias de Fonte de Angeão e Covão do Lobo;Servico Alteração Contractual;9;011812
2024;1;2024-01;Aveiro;Vagos;União das freguesias de Fonte de Angeão e Covão do Lobo;Redução de Potência Contratada;2;011812
2024;1;2024-01;Aveiro;Vagos;União das freguesias de Ponte de Vagos e Santa Catarina;Serviço de Corte e Re-Ligação;1;011813
2024;1;2024-01;Aveiro;Vagos;União das freguesias de Vagos e Santo António;Servico Alteração Contractual;19;011814
2024;1;2024-01;Aveiro;Vagos;União das freguesias de Vagos e Santo António;Reposição de Potência Contratada;20;011814
2024;1;2024-01;Aveiro;Vale de Cambra;Cepelos;Configuração de EMI;2;011903
2024;1;2024-01;Aveiro;Vale de Cambra;Cepelos;Reposição de Potência Contratada;1;011903
2024;1;2024-01;Aveiro;Vale de Cambra;Junqueira;Redução de Potência Contratada;1;011905
2024;1;2024-01;Aveiro;Vale de Cambra;Junqueira;Servico Alteração Contractual;1;011905
2024;1;2024-01;Aveiro;Vale de Cambra;Macieira de Cambra;Serviço de Corte e Re-Ligação;1;011906
2024;1;2024-01;Aveiro;Vale de Cambra;Macieira de Cambra;Servico Alteração Contractual;7;011906
2024;1;2024-01;Aveiro;Vale de Cambra;Macieira de Cambra;Redução de Potência Contratada;18;011906
2024;1;2024-01;Aveiro;Vale de Cambra;Roge;Reposição de Potência Contratada;2;011907
2024;1;2024-01;Aveiro;Vale de Cambra;São Pedro de Castelões;Serviço de Corte e Re-Ligação;1;011902
2024;1;2024-01;Aveiro;Vale de Cambra;União das freguesias de Vila Chã, Codal e Vila Cova de Perrinho;Reposição de Potência Contratada;9;011910
2024;1;2024-01;Aveiro;Águeda;Aguada de Cima;Reposição de Potência Contratada;10;010103
2024;1;2024-01;Aveiro;Águeda;Aguada de Cima;Serviço de Corte e Re-Ligação;3;010103
2024;1;2024-01;Aveiro;Águeda;Fermentelos;Servico Alteração Contractual;12;010109
2024;1;2024-01;Aveiro;Águeda;Fermentelos;Configuração de EMI;1;010109
2024;1;2024-01;Aveiro;Águeda;Fermentelos;Serviço de Corte e Re-Ligação;4;010109
2024;1;2024-01;Aveiro;Águeda;Fermentelos;Reposição de Potência Contratada;11;010109
2024;1;2024-01;Aveiro;Águeda;União das freguesias de Barrô e Aguada de Baixo;Reposição de Potência Contratada;8;010122
2024;1;2024-01;Aveiro;Águeda;União das freguesias de Belazaima do Chão, Castanheira do Vouga e Agadão;Redução de Potência Contratada;5;010123
2024;1;2024-01;Aveiro;Águeda;União das freguesias de Belazaima do Chão, Castanheira do Vouga e Agadão;Configuração de EMI;1;010123
2024;1;2024-01;Aveiro;Águeda;União das freguesias de Recardães e Espinhel;Serviço de Corte e Re-Ligação;1;010124
2024;1;2024-01;Aveiro;Águeda;União das freguesias de Travassô e Óis da Ribeira;Reposição de Potência Contratada;5;010125
2024;1;2024-01;Aveiro;Águeda;União das freguesias de Trofa, Segadães e Lamas do Vouga;Servico Alteração Contractual;9;010126
2024;1;2024-01;Aveiro;Águeda;União das freguesias de Trofa, Segadães e Lamas do Vouga;Configuração de EMI;1;010126
2024;1;2024-01;Aveiro;Águeda;União das freguesias de Trofa, Segadães e Lamas do Vouga;REMOTE_ICP_CONFIGURATION;2;010126
2024;1;2024-01;Aveiro;Águeda;União das freguesias de Trofa, Segadães e Lamas do Vouga;Reposição de Potência Contratada;24;010126
2024;1;2024-01;Aveiro;Águeda;União das freguesias de Águeda e Borralha;Configuração de EMI;2;010121
2024;1;2024-01;Aveiro;Águeda;União das freguesias de Águeda e Borralha;Redução de Potência Contratada;100;010121
2024;1;2024-01;Aveiro;Águeda;União das freguesias de Águeda e Borralha;Servico Alteração Contractual;52;010121
2024;1;2024-01;Aveiro;Águeda;Valongo do Vouga;Redução de Potência Contratada;2;010119
2024;1;2024-01;Aveiro;Águeda;Valongo do Vouga;Configuração de EMI;1;010119
2024;1;2024-01;Aveiro;Ílhavo;Gafanha da Encarnação;Serviço de Corte e Re-Ligação;9;011005
2024;1;2024-01;Aveiro;Ílhavo;Gafanha da Encarnação;Servico Alteração Contractual;21;011005
2024;1;2024-01;Aveiro;Ílhavo;Gafanha da Nazaré;Redução de Potência Contratada;82;011006
2024;1;2024-01;Aveiro;Ílhavo;Gafanha do Carmo;Reposição de Potência Contratada;7;011007
2024;1;2024-01;Aveiro;Ílhavo;Gafanha do Carmo;Servico Alteração Contractual;2;011007
2024;1;2024-01;Aveiro;Ílhavo;Ílhavo (São Salvador);Configuração de EMI;2;011008
2024;1;2024-01;Aveiro;Ílhavo;Ílhavo (São Salvador);Servico Alteração Contractual;41;011008
2024;1;2024-01;Beja;Aljustrel;Ervidel;Servico Alteração Contractual;5;020102
2024;1;2024-01;Beja;Aljustrel;Messejana;Servico Alteração Contractual;3;020103
2024;1;2024-01;Beja;Aljustrel;Messejana;Reposição de Potência Contratada;4;020103
2024;1;2024-01;Beja;Aljustrel;São João de Negrilhos;Reposição de Potência Contratada;7;020104
2024;1;2024-01;Beja;Aljustrel;São João de Negrilhos;Serviço de Corte e Re-Ligação;1;020104
2024;1;2024-01;Beja;Aljustrel;União das freguesias de Aljustrel e Rio de Moinhos;Servico Alteração Contractual;16;020106
2024;1;2024-01;Beja;Almodôvar;São Barnabé;Reposição de Potência Contratada;2;020206
2024;1;2024-01;Beja;Almodôvar;União das freguesias de Almodôvar e Graça dos Padrões;Redução de Potência Contratada;15;020209
2024;1;2024-01;Beja;Almodôvar;União das freguesias de Almodôvar e Graça dos Padrões;Servico Alteração Contractual;3;020209
2024;1;2024-01;Beja;Almodôvar;União das freguesias de Santa Clara-a-Nova e Gomes Aires;Serviço de Corte e Re-Ligação;2;020210
2024;1;2024-01;Beja;Almodôvar;União das freguesias de Santa Clara-a-Nova e Gomes Aires;Reposição de Potência Contratada;2;020210
2024;1;2024-01;Beja;Alvito;Alvito;Reposição de Potência Contratada;8;020301
2024;1;2024-01;Beja;Alvito;Alvito;Servico Alteração Contractual;5;020301
2024;1;2024-01;Beja;Alvito;Vila Nova da Baronia;Servico Alteração Contractual;4;020302
2024;1;2024-01;Beja;Barrancos;Barrancos;Serviço de Corte e Re-Ligação;1;020401
2024;1;2024-01;Beja;Barrancos;Barrancos;Reposição de Potência Contratada;4;020401
2024;1;2024-01;Beja;Beja;Baleizão;Servico Alteração Contractual;2;020502
2024;1;2024-01;Beja;Beja;Beringel;Redução de Potência Contratada;14;020503
2024;1;2024-01;Beja;Beja;Beringel;Serviço de Corte e Re-Ligação;2;020503
2024;1;2024-01;Beja;Beja;Cabeça Gorda;Redução de Potência Contratada;15;020504
2024;1;2024-01;Beja;Beja;Cabeça Gorda;Reposição de Potência Contratada;13;020504
2024;1;2024-01;Beja;Beja;Nossa Senhora das Neves;Serviço de Corte e Re-Ligação;2;020506
2024;1;2024-01;Beja;Beja;Santa Clara de Louredo;Redução de Potência Contratada;7;020510
2024;1;2024-01;Beja;Beja;Santa Clara de Louredo;Reposição de Potência Contratada;5;020510
2024;1;2024-01;Beja;Beja;São Matias;Reposição de Potência Contratada;2;020516
2024;1;2024-01;Beja;Beja;São Matias;Servico Alteração Contractual;1;020516
2024;1;2024-01;Beja;Beja;São Matias;Serviço de Corte e Re-Ligação;2;020516
2024;1;2024-01;Beja;Beja;União das freguesias de Albernoa e Trindade;Servico Alteração Contractual;5;020519
2024;1;2024-01;Beja;Beja;União das freguesias de Beja (Salvador e Santa Maria da Feira);Configuração de EMI;1;020520
2024;1;2024-01;Beja;Beja;União das freguesias de Beja (Salvador e Santa Maria da Feira);Servico Alteração Contractual;42;020520
2024;1;2024-01;Beja;Beja;União das freguesias de Beja (Salvador e Santa Maria da Feira);Reposição de Potência Contratada;56;020520
2024;1;2024-01;Beja;Beja;União das freguesias de Beja (Santiago Maior e São João Baptista);Redução de Potência Contratada;97;020521
2024;1;2024-01;Beja;Beja;União das freguesias de Salvada e Quintos;Redução de Potência Contratada;8;020522
2024;1;2024-01;Beja;Beja;União das freguesias de Salvada e Quintos;Servico Alteração Contractual;2;020522
2024;1;2024-01;Beja;Beja;União das freguesias de Santa Vitória e Mombeja;Redução de Potência Contratada;2;020523
2024;1;2024-01;Beja;Beja;União das freguesias de Santa Vitória e Mombeja;Reposição de Potência Contratada;1;020523
2024;1;2024-01;Beja;Castro Verde;Entradas;Redução de Potência Contratada;2;020603
2024;1;2024-01;Beja;Castro Verde;Entradas;Reposição de Potência Contratada;2;020603
2024;1;2024-01;Beja;Castro Verde;Santa Bárbara de Padrões;Configuração de EMI;1;020604
2024;1;2024-01;Beja;Castro Verde;Santa Bárbara de Padrões;Redução de Potência Contratada;4;020604
2024;1;2024-01;Beja;Castro Verde;Santa Bárbara de Padrões;Reposição de Potência Contratada;4;020604
2024;1;2024-01;Beja;Castro Verde;São Marcos da Ataboeira;Servico Alteração Contractual;1;020605
2024;1;2024-01;Beja;Castro Verde;São Marcos da Ataboeira;Serviço de Corte e Re-Ligação;2;020605
2024;1;2024-01;Beja;Castro Verde;União das freguesias de Castro Verde e Casével;Redução de Potência Contratada;20;020606
2024;1;2024-01;Beja;Cuba;Cuba;Servico Alteração Contractual;8;020701
2024;1;2024-01;Beja;Cuba;Cuba;Serviço de Corte e Re-Ligação;11;020701
2024;1;2024-01;Beja;Cuba;Cuba;Reposição de Potência Contratada;25;020701
2024;1;2024-01;Beja;Cuba;Faro do Alentejo;Reposição de Potência Contratada;3;020702
2024;1;2024-01;Beja;Cuba;Vila Alva;Servico Alteração Contractual;4;020703
2024;1;2024-01;Beja;Cuba;Vila Alva;Serviço de Corte e Re-Ligação;3;020703
2024;1;2024-01;Beja;Cuba;Vila Ruiva;Reposição de Potência Contratada;2;020704
2024;1;2024-01;Beja;Ferreira do Alentejo;Figueira dos Cavaleiros;Redução de Potência Contratada;7;020803
2024;1;2024-01;Beja;Ferreira do Alentejo;Figueira dos Cavaleiros;Serviço de Corte e Re-Ligação;1;020803
